"gene"	"avg_log2fc"	"comb_adjpval"
"4518"	"YNL158W"	-0.00696131854669346	1
"4519"	"YNL159C"	0.0600098022771021	0.999999999999956
"4520"	"YNL160W"	-0.357780483836433	1
"4521"	"YNL161W"	0.273547052618	1
"4522"	"YNL162W-A"	-0.0432979816550318	1
"4523"	"YNL163C"	-0.315051412700839	1
"4524"	"YNL162W"	-0.203698515540674	1
"4525"	"YNL164C"	-0.150043125963863	1
"4526"	"YNL165W"	0.286363628739706	1
"4527"	"YNL166C"	-0.0421899172030589	0.999978639642304
"4528"	"YNL167C"	-0.237860372431592	1
"4529"	"YNL168C"	-0.0922848112755415	1
"4530"	"YNL169C"	-0.271733876854046	1
"4531"	"YNL172W"	0.128303105650599	1
"4532"	"YNL173C"	0.352763972166441	1
"4533"	"YNL175C"	0.104724531932306	1
"4534"	"YNL176C"	-0.03428916237984	1
"4535"	"YNL177C"	0.0221096343627634	1
"4536"	"YNL178W"	-0.585070086388414	0.999999997313161
"4537"	"YNL180C"	-0.257675606315457	1
"4538"	"YNL181W"	-0.0728452450461206	1
"4539"	"YNL182C"	-0.612502912081484	1
"4540"	"YNL183C"	-0.12657831319187	1
"4541"	"YNL184C"	-0.207660424900536	1
"4542"	"YNL185C"	0.0270361507928364	1
"4543"	"YNL186W"	0.0503820847329325	1
"4544"	"YNL187W"	-0.0669117648134494	1
"4545"	"YNL188W"	-0.40120886332002	1
"4546"	"YNL189W"	-0.0178830332862626	1
"4547"	"YNL190W"	0.786145461514368	0.999999999087477
"4548"	"YNL191W"	-0.173482654783911	1
"4549"	"YNL192W"	-0.0316633177899583	1
"4550"	"YNL193W"	0.0686200960090791	0.999978639642304
"4551"	"YNL194C"	-0.15791336347379	1
"4552"	"YNL195C"	0.0452214232435001	1
"4553"	"YNL196C"	-0.26887955811953	1
"4554"	"YNL197C"	-0.3264299802058	1
"4555"	"YNL199C"	0.0857723170328207	1
"4556"	"YNL200C"	0.0759422113785267	1
"4557"	"YNL201C"	-0.175734445872721	1
"4558"	"YNL204C"	-0.33322594257564	1
"4559"	"YNL202W"	-0.195857517851688	1
"4560"	"YNL206C"	-0.0370840959974676	1
"4561"	"YNL207W"	-0.205958237393825	1
"4562"	"YNL208W"	0.0353025170360592	1
"4563"	"YNL209W"	-0.0940065910382763	1
"4564"	"YNL210W"	0.293106642663808	1
"4565"	"YNL211C"	0.114542353796364	1
"4566"	"YNL212W"	0.0292341409551821	1
"4567"	"YNL214W"	-0.134150292064834	1
"4568"	"YNL215W"	-0.0604810702002065	1
"4569"	"YNL216W"	0.0780353899354658	1
"4570"	"YNL217W"	-0.241820313163318	1
"4571"	"YNL218W"	-0.098047554161573	1
"4572"	"YNL219C"	0.135465450168965	0.999978639642304
"4573"	"YNL220W"	-0.377534756762712	1
"4574"	"YNL221C"	-0.218019865101324	1
"4575"	"YNL222W"	0.109627586728047	1
"4576"	"YNL223W"	-0.0305875230576989	1
"4577"	"YNL224C"	0.319500996781309	0.999999999087477
"4578"	"YNL225C"	-0.167375154150923	1
"4579"	"YNL227C"	-0.174933152458739	1
"4580"	"YNL229C"	0.341464055364045	1
"4581"	"YNL230C"	-0.0282309085265737	1
"4582"	"YNL231C"	0.156014970685883	1
"4583"	"YNL232W"	-0.443329808875651	1
"4584"	"YNL233W"	-0.0373525200959843	1
"4585"	"YNL234W"	0.090765412721765	1
"4586"	"YNL236W"	-0.231495073923424	1
"4587"	"YNL237W"	0.124705871701505	1
"4588"	"YNL238W"	-0.543681245490628	0.999978639642304
"4589"	"YNL239W"	-0.0743890873074354	1
"4590"	"YNL240C"	0.0706315073951395	1
"4591"	"YNL241C"	0.051550820448145	1
"4592"	"YNL242W"	0.296789306670906	0.62569507175563
"4593"	"YNL243W"	-0.092669919399057	1
"4594"	"YNL244C"	0.0548087389198351	1
"4595"	"YNL245C"	-0.0663840036165278	1
"4596"	"YNL246W"	0.302991994600857	1
"4597"	"YNL247W"	2.49517640802415	7.73905162176902e-10
"4598"	"YNL248C"	-0.656835287049233	0.999999999087477
"4599"	"YNL249C"	-0.125032378063301	1
"4600"	"YNL250W"	-0.0530166866947403	1
"4601"	"YNL251C"	-0.240768122937971	1
"4602"	"YNL252C"	-0.0354415787570888	1
"4603"	"YNL253W"	0.0695838541871719	1
"4604"	"YNL254C"	-0.0265241361197157	1
"4605"	"YNL255C"	-0.122896277418005	1
"4606"	"YNL256W"	0.442790271280922	1
"4607"	"YNL257C"	-0.216630331105462	1
"4608"	"YNL258C"	0.075883199434819	1
"4609"	"YNL259C"	-0.0675718176900427	1
"4610"	"YNL260C"	-0.103573299766545	1
"4611"	"YNL261W"	0.214889197432642	1
"4612"	"YNL262W"	-0.0237571941627476	1
"4613"	"YNL263C"	-0.00941824048486496	1
"4614"	"YNL264C"	-0.245370590620201	1
"4615"	"YNL265C"	-0.00729296210271605	1
"4616"	"YNL267W"	-0.577028774252442	1
"4617"	"YNL268W"	0.0622868400702981	1
"4618"	"YNL269W"	-0.0604787759391866	0.999999999999956
"4619"	"YNL270C"	-0.324385556342285	1
"4620"	"YNL271C"	-0.00132483397359099	1
"4621"	"YNL272C"	-0.0854741265822949	1
"4622"	"YNL273W"	0.16302370307286	1
"4623"	"YNL274C"	-0.265773657219056	1
"4624"	"YNL275W"	0.0418895327728143	1
"4625"	"YNL277W-A"	-0.0268635734889735	1
"4626"	"YNL277W"	-0.314032820803789	1
"4627"	"YNL278W"	0.254884117627603	1
"4628"	"YNL279W"	-0.0243579984890496	1
"4629"	"YNL280C"	-0.287738478751411	1
"4630"	"YNL281W"	0.732678201284079	1
"4631"	"YNL282W"	0.459835944074603	0.688619530107508
"4632"	"YNL283C"	-0.0162055197399518	1
"4633"	"YNL284C"	0.115244467961772	1
"4634"	"YNL286W"	-0.165650869586677	1
"4635"	"YNL287W"	0.0854791292592798	1
"4636"	"YNL288W"	0.144248936739759	0.999999999999956
"4637"	"YNL289W"	-0.257755209441686	1
"4638"	"YNL290W"	-0.000909257603478811	1
"4639"	"YNL291C"	-0.0452024777366899	0.999999999087477
"4640"	"YNL292W"	0.476160989177492	1
"4641"	"YNL293W"	-0.199557839545405	1
"4642"	"YNL294C"	-0.146400936893352	1
"4643"	"YNL295W"	0.101662448248689	1
"4644"	"YNL297C"	-0.107619935043941	1
"4645"	"YNL298W"	0.202938424312425	1
"4646"	"YNL299W"	0.133613667058013	1
"4647"	"YNL300W"	-0.195332582488972	1
"4648"	"YNL301C"	0.205141715387453	1
"4649"	"YNL302C"	-0.33456264273831	1
"4650"	"YNL304W"	0.00794850602819734	1
"4651"	"YNL305C"	-0.152503962312105	1
"4652"	"YNL306W"	0.273102365501319	1
"4653"	"YNL307C"	-0.115113155313442	1
"4654"	"YNL308C"	-0.600008456717625	0.999978639642304
"4655"	"YNL309W"	0.441621448033679	0.999978639642304
"4656"	"YNL310C"	0.312504799934601	0.999999999087477
"4657"	"YNL311C"	-0.636392245052713	0.999999999087477
"4658"	"YNL314W"	-0.107117566357232	1
"4659"	"YNL316C"	-0.600128897015139	0.999978639642304
"4660"	"YNL317W"	0.213634503639779	1
"4661"	"YNL318C"	0.127779108888982	1
"4662"	"YNL320W"	-0.223237995178222	1
"4663"	"YNL321W"	-0.0953184545720156	1
"4664"	"YNL322C"	-0.00215557399240785	1
"4665"	"YNL323W"	-0.100113664288555	1
"4666"	"YNL325C"	0.0380617689334366	1
"4667"	"YNL326C"	0.129996446543844	1
"4668"	"YNL327W"	-0.126623967689452	1
"4669"	"YNL329C"	-0.0458781882840432	1
"4670"	"YNL330C"	-0.0512329196155557	1
"4671"	"YNL331C"	0.073428527838521	1
"4672"	"YNL333W"	0.0879963772784365	1
"4673"	"YNL334C"	-0.23234988606936	1
"4674"	"YNL335W"	-0.455836316451164	0.999999999999956
"4675"	"YNL336W"	0.0654062090499165	0.999978639642304
"4676"	"YNR001C"	0.471378929827967	1
"4677"	"YNR002C"	-0.0211322098661685	1
"4678"	"YNR003C"	0.515074937103067	0.998489063402627
"4679"	"YNR004W"	0.393632394760929	0.832701095276271
"4680"	"YNR006W"	-0.0217910636894997	1
"4681"	"YNR007C"	0.107195626192683	1
"4682"	"YNR008W"	-0.0903228791734828	0.999999999999956
"4683"	"YNR009W"	0.344430002969269	1
"4684"	"YNR010W"	-0.0132490183715183	1
"4685"	"YNR011C"	0.151368455052161	1
"4686"	"YNR012W"	-0.00527762898431364	1
"4687"	"YNR013C"	0.23289834059366	1
"4688"	"YNR014W"	-0.0894751542427767	1
"4689"	"YNR015W"	0.00963307878914862	1
"4690"	"YNR016C"	0.0544511090505903	1
"4691"	"YNR017W"	0.00943367558582748	1
"4692"	"YNR018W"	-0.0121821602999378	1
"4693"	"YNR019W"	0.264835004762148	1
"4694"	"YNR020C"	0.0402255653727636	1
"4695"	"YNR021W"	-0.0179041869515253	1
"4696"	"YNR022C"	-0.257379766195397	1
"4697"	"YNR024W"	-0.0970980788888664	1
"4698"	"YNR026C"	-0.230000642710127	1
"4699"	"YNR027W"	0.108519258557258	1
"4700"	"YNR028W"	-0.182480586545398	1
"4701"	"YNR029C"	0.12438298554015	1
"4702"	"YNR030W"	-0.111635534415943	1
"4703"	"YNR031C"	0.122441939339915	1
"4704"	"YNR032C-A"	0.860204174785778	0.999978639642304
"4705"	"YNR032W"	-0.0756576898790558	1
"4706"	"YNR033W"	-0.0490786064546274	0.999999999999956
"4707"	"YNR034W-A"	0.131271299575002	1
"4708"	"YNR034W"	0.0805277108322277	1
"4709"	"YNR035C"	0.0807119443929791	1
"4710"	"YNR036C"	0.142994518273142	1
"4711"	"YNR037C"	-0.019579529926377	1
"4712"	"YNR038W"	0.149054177936579	0.999978639642304
"4713"	"YNR039C"	-0.00348150529666704	1
"4714"	"YNR041C"	0.193133610987425	1
"4715"	"YNR043W"	-0.146532497375935	0.999978639642304
"4716"	"YNR044W"	0.102509081448081	1
"4717"	"YNR045W"	0.0307536313440827	1
"4718"	"YNR046W"	-0.134263024612313	1
"4719"	"YNR047W"	0.0593827846189764	1
"4720"	"YNR048W"	-0.0975321777734025	1
"4721"	"YNR049C"	-0.0296412899569178	1
"4722"	"YNR050C"	-0.119535408305077	1
"4723"	"YNR051C"	-0.223858633506444	1
"4724"	"YNR052C"	-0.486297846798314	0.999999999999956
"4725"	"YNR053C"	0.0755164496612436	1
"4726"	"YNR054C"	0.0914483299612318	1
"4727"	"YNR055C"	-0.137421174135192	1
"4728"	"YNR056C"	0.0264980280173847	1
"4729"	"YNR057C"	-0.0232778822825417	1
"4730"	"YNR058W"	0.0389311717904397	1
"4731"	"YNR059W"	-0.103842091844071	1
"4732"	"YNR060W"	0.0860732332722698	1
"4733"	"YNR061C"	-0.233240721300187	1
"4734"	"YNR062C"	0.118722861001414	1
"4735"	"YNR063W"	0.117894528512205	1
"4736"	"YNR064C"	0.41848223107166	0.995681375653874
"4737"	"YNR065C"	0.0499519099936532	1
"4738"	"YNR066C"	-0.139245489732974	1
"4739"	"YNR067C"	-0.178527610267566	1
"4740"	"YNR068C"	-0.207773013456957	1
"4741"	"YNR069C"	-0.166625094119002	1
"4742"	"YNR070W"	0.150573873595322	1
"4743"	"YNR071C"	0.0292996123941805	1
"4744"	"YNR072W"	-0.0328599413136488	0.999999999999956
"4745"	"YNR073C"	0.278977467571509	1
"4746"	"YNR074C"	-0.182272871410472	1
"4747"	"YNR075W"	0.115565137440141	1
"4748"	"YNR076W"	1.61286694162107	0.999978639642304
"4749"	"YNR077C"	0.234932259266413	0.999999999087477
"4750"	"YOL001W"	0.0279822544819298	1
"4751"	"YOL002C"	0.255698477853169	1
"4752"	"YOL003C"	-0.191199730485283	1
"4753"	"YOL004W"	-0.10271739055361	1
"4754"	"YOL005C"	-0.540616217144466	0.999999999999956
"4755"	"YOL006C"	0.0816768331717092	0.999999999999956
"4756"	"YOL007C"	0.0324595735469562	1
"4757"	"YOL008W"	-0.00374267149903751	1
"4758"	"YOL009C"	-0.228117770045156	0.999978639642304
"4759"	"YOL010W"	-0.182788245762809	1
"4760"	"YOL011W"	-0.198519747761475	0.999999999999956
"4761"	"YOL012C"	-0.111379445794007	1
"4762"	"YOL013C"	0.06052631764286	1
"4763"	"YOL013W-A"	0.144047071732814	1
"4764"	"YOL014W"	0.170081514985343	1
"4765"	"YOL015W"	-0.272754547200005	0.999999999999956
"4766"	"YOL016C"	0.101655394217486	1
"4767"	"YOL017W"	-0.146668985410411	1
"4768"	"YOL018C"	-0.0438514504147426	1
"4769"	"YOL019W-A"	-0.0583634125131947	1
"4770"	"YOL019W"	-0.0631332422596079	1
"4771"	"YOL020W"	0.116140550964701	1
"4772"	"YOL021C"	-0.0669131550087829	1
"4773"	"YOL022C"	-0.0584056356431671	1
"4774"	"YOL023W"	0.481276410675688	0.999999999999956
"4775"	"YOL024W"	0.169782220346944	1
"4776"	"YOL025W"	-0.0738165902760653	1
"4777"	"YOL026C"	-0.23740495791522	1
"4778"	"YOL027C"	-0.254064283985938	1
"4779"	"YOL028C"	-0.230135200530342	1
"4780"	"YOL029C"	-0.117713948099114	1
"4781"	"YOL030W"	0.041157325512879	1
"4782"	"YOL031C"	0.151114609370198	1
"4783"	"YOL032W"	0.51753023411026	1
"4784"	"YOL033W"	-0.0645386292738164	1
"4785"	"YOL034W"	-0.3507792028426	1
"4786"	"YOL036W"	0.0348346270163842	1
"4787"	"YOL038C-A"	-0.185868858314675	1
"4788"	"YOL039W"	0.0254282177406156	1
"4789"	"YOL040C"	-0.0190935804726145	1
"4790"	"YOL041C"	0.0604085776083422	1
"4791"	"YOL042W"	0.313904532323125	1
"4792"	"YOL043C"	0.885663997407208	0.999999999087477
"4793"	"YOL044W"	0.116496603751753	1
"4794"	"YOL045W"	-0.167197869884627	1
"4795"	"YOL047C"	0.05870586405933	1
"4796"	"YOL048C"	-0.165408184862182	1
"4797"	"YOL049W"	0.0538967816930478	1
"4798"	"YOL051W"	0.683757916249547	0.999999999999956
"4799"	"YOL052C-A"	0.125924846794988	1
"4800"	"YOL052C"	-0.150517690378824	1
"4801"	"YOL053W"	0.111319668559297	1
"4802"	"YOL054W"	0.0631357644547814	1
"4803"	"YOL055C"	0.178254159411285	1
"4804"	"YOL056W"	-0.0995640739024135	1
"4805"	"YOL057W"	-0.153023584242694	1
"4806"	"YOL058W"	0.0939663251447136	1
"4807"	"YOL059W"	0.117528653241734	1
"4808"	"YOL060C"	0.0126152211518252	1
"4809"	"YOL061W"	0.100601035842731	1
"4810"	"YOL062C"	-0.00761046817889825	1
"4811"	"YOL063C"	-0.14652421672101	1
"4812"	"YOL064C"	0.0759022455702532	1
"4813"	"YOL065C"	0.266179053098588	1
"4814"	"YOL066C"	0.128791852668239	1
"4815"	"YOL067C"	0.438491513920747	1
"4816"	"YOL068C"	0.0575606093621811	1
"4817"	"YOL069W"	-0.249163879203305	1
"4818"	"YOL070C"	0.140614611350128	0.999999999999956
"4819"	"YOL071W"	0.186465151173743	1
"4820"	"YOL072W"	-0.700491605990199	1
"4821"	"YOL073C"	-0.30655590783823	1
"4822"	"YOL075C"	0.0262368301333768	1
"4823"	"YOL076W"	0.0813874505143996	1
"4824"	"YOL077C"	-1.27045489810538	0.999999999087477
"4825"	"YOL077W-A"	0.0686656514174774	1
"4826"	"YOL078W"	0.0924336592595615	1
"4827"	"YOL080C"	-0.0487023782722282	0.999978639642304
"4828"	"YOL081W"	0.148111153315195	1
"4829"	"YOL082W"	-0.0760205510713072	1
"4830"	"YOL083W"	-0.0404344252025446	1
"4831"	"YOL085C"	0.194757274190762	0.999999999087477
"4832"	"YOL084W"	-0.0263007599518442	1
"4833"	"YOL086C"	0.181626076176329	0.999978639642304
"4834"	"YOL087C"	0.0533942754545557	0.999999999999956
"4835"	"YOL088C"	0.115231750256959	1
"4836"	"YOL089C"	-0.249309448197882	1
"4837"	"YOL090W"	0.536184620991099	0.946668923839374
"4838"	"YOL091W"	-0.0821293924895951	1
"4839"	"YOL092W"	-0.212315902052504	1
"4840"	"YOL093W"	0.0644003840078766	1
"4841"	"YOL094C"	0.277529676052356	0.999978639642304
"4842"	"YOL095C"	0.568573190138277	0.999999999087477
"4843"	"YOL096C"	0.330448364989409	1
"4844"	"YOL097C"	0.52138157862778	1
"4845"	"YOL098C"	-0.0415923710817868	1
"4846"	"YOL097W-A"	0.142760666063006	1
"4847"	"YOL100W"	0.0963038075139877	1
"4848"	"YOL101C"	-0.023059748163031	1
"4849"	"YOL102C"	0.332253139363552	1
"4850"	"YOL104C"	0.269265159968785	1
"4851"	"YOL103W"	-0.229281708779239	1
"4852"	"YOL105C"	0.0566054060983035	1
"4853"	"YOL107W"	-0.0148803553934345	1
"4854"	"YOL108C"	0.0615376227752318	1
"4855"	"YOL109W"	-0.229447980218525	1
"4856"	"YOL110W"	0.121257386847267	1
"4857"	"YOL112W"	-0.0537341948966717	1
"4858"	"YOL113W"	0.624621607673391	0.999978639642304
"4859"	"YOL115W"	1.39922464250636	0.3861275764401
"4860"	"YOL116W"	0.108930047457453	1
"4861"	"YOL117W"	-0.269000669858958	1
"4862"	"YOL119C"	-0.21037042309015	1
"4863"	"YOL120C"	-0.0981003883227886	1
"4864"	"YOL121C"	-0.403869205095285	1
"4865"	"YOL122C"	0.124208243821816	0.999999999087477
"4866"	"YOL123W"	-0.208346958512518	1
"4867"	"YOL124C"	-0.127845265998658	1
"4868"	"YOL125W"	-0.0949627552865824	1
"4869"	"YOL126C"	-0.179283967299986	1
"4870"	"YOL127W"	-0.460843485737331	1
"4871"	"YOL128C"	0.227432451363377	1
"4872"	"YOL129W"	0.198006329654803	1
"4873"	"YOL130W"	-0.19911077547066	1
"4874"	"YOL131W"	0.244574393048608	1
"4875"	"YOL132W"	-0.0448139385568158	1
"4876"	"YOL133W"	-0.619521484940161	1
"4877"	"YOL136C"	-0.116942513658651	1
"4878"	"YOL138C"	0.0584796998702413	1
"4879"	"YOL137W"	0.0188171071027903	1
"4880"	"YOL139C"	0.0630241266798014	1
"4881"	"YOL140W"	-0.101127304881402	0.999999999999956
"4882"	"YOL141W"	0.16848713262622	1
"4883"	"YOL142W"	-0.341731979568562	1
"4884"	"YOL143C"	0.183172008430791	1
"4885"	"YOL144W"	-0.156686973509642	1
"4886"	"YOL146W"	0.0594026490966721	1
"4887"	"YOL147C"	-0.560340473381147	0.999978639642304
"4888"	"YOL148C"	-0.0843509234334257	1
"4889"	"YOL149W"	1.51343073962875	0.0314410727354842
"4890"	"YOL151W"	-0.127273113325728	1
"4891"	"YOL152W"	0.0493704935387869	1
"4892"	"YOL154W"	-0.183572991529983	1
"4893"	"YOL155C"	0.218956388277763	1
"4894"	"YOL155W-A"	-0.000860853419707054	1
"4895"	"YOL156W"	-0.134050108447617	1
"4896"	"YOL157C"	-0.0303796099780559	1
"4897"	"YOL158C"	-0.110688180489563	1
"4898"	"YOL159C-A"	-0.180940688666604	1
"4899"	"YOL159C"	0.086817607038998	1
"4900"	"YOL161C"	-0.19182125896769	1
"4901"	"YOL162W"	-0.161192270104017	1
"4902"	"YOL163W"	0.112081484025685	1
"4903"	"YOL164W-A"	0.183623515190715	1
"4904"	"YOL164W"	0.191702285224993	1
"4905"	"YOL165C"	-0.131448373869648	1
"4906"	"YOL166W-A"	-0.115063806168521	1
"4907"	"YOR001W"	-0.374689700471592	0.999999999087477
"4908"	"YOR002W"	0.285268811249566	1
"4909"	"YOR003W"	0.0731064495906887	1
"4910"	"YOR004W"	-0.219981391856031	1
"4911"	"YOR005C"	0.138637897795668	1
"4912"	"YOR006C"	-0.291261582628606	0.999999999999956
"4913"	"YOR007C"	0.220044004506285	1
"4914"	"YOR008C-A"	-0.0937042084815188	0.999999999999956
"4915"	"YOR008C"	-0.445130317724265	1
"4916"	"YOR009W"	-0.234852075659497	1
"4917"	"YOR010C"	0.102114545856994	1
"4918"	"YOR011W-A"	0.00847681623122964	1
"4919"	"YOR011W"	-0.0514149491342632	1
"4920"	"YOR012W"	0.057933275328149	1
"4921"	"YOR014W"	-0.00678847162935926	1
"4922"	"YOR015W"	-0.23185227565273	0.999999999999956
"4923"	"YOR016C"	0.0465721867036139	1
"4924"	"YOR017W"	0.526415878960606	0.999978639642304
"4925"	"YOR018W"	0.465343642127465	1
"4926"	"YOR019W"	-0.232789605674703	1
"4927"	"YOR020C"	-0.1097437366881	1
"4928"	"YOR020W-A"	-0.0343818800546803	1
"4929"	"YOR021C"	-0.064464603298724	1
"4930"	"YOR022C"	0.0705059276210729	1
"4931"	"YOR023C"	-0.26414285498438	1
"4932"	"YOR025W"	0.266506382630833	1
"4933"	"YOR026W"	0.156780376886242	1
"4934"	"YOR027W"	0.250968524657705	0.999999999087477
"4935"	"YOR028C"	0.183358206392912	1
"4936"	"YOR029W"	-0.069539027054857	1
"4937"	"YOR030W"	0.789152760940846	0.445082107271869
"4938"	"YOR031W"	-0.101120957337271	1
"4939"	"YOR032C"	0.123353632948374	1
"4940"	"YOR032W-A"	-0.227185338683327	1
"4941"	"YOR033C"	-0.264437731023238	1
"4942"	"YOR034C-A"	0.0705928689894462	1
"4943"	"YOR034C"	-0.162065563023585	1
"4944"	"YOR035C"	-0.0924869701471434	1
"4945"	"YOR036W"	0.06548773922264	1
"4946"	"YOR037W"	0.0746572339019882	1
"4947"	"YOR038C"	-0.301817770441369	0.999999999999956
"4948"	"YOR039W"	-0.285855047448682	1
"4949"	"YOR040W"	-0.0501877479448502	1
"4950"	"snR9"	0.511157635621282	0.999999999087477
"4951"	"YOR043W"	-0.0605434496490797	1
"4952"	"YOR044W"	0.10040262326101	1
"4953"	"YOR045W"	0.489926962746298	1
"4954"	"YOR046C"	-0.858105976858176	0.999999999999851
"4955"	"YOR047C"	0.0951418936419252	1
"4956"	"YOR048C"	-0.37732091843267	1
"4957"	"YOR049C"	-0.0787381911585965	1
"4958"	"YOR051C"	-0.042343855092828	1
"4959"	"YOR052C"	0.00434650998563999	1
"4960"	"YOR054C"	-0.00765063402638401	1
"4961"	"YOR056C"	0.0142339756060542	1
"4962"	"YOR057W"	0.0500362055172868	1
"4963"	"YOR058C"	0.0127538307979043	1
"4964"	"YOR059C"	0.168934415896753	1
"4965"	"YOR060C"	-0.199208903572808	1
"4966"	"YOR062C"	-0.181727928393157	1
"4967"	"YOR063W"	0.743519542473063	1
"4968"	"YOR064C"	-0.0337251642122452	1
"4969"	"YOR065W"	0.11635083820772	1
"4970"	"YOR066W"	0.224069520336129	0.999999999999956
"4971"	"YOR067C"	-0.0215862438303744	1
"4972"	"YOR068C"	0.362483436791074	1
"4973"	"YOR070C"	-0.00742526034626975	1
"4974"	"YOR071C"	0.0491006741486201	1
"4975"	"YOR072W-B"	0.0829983687292628	1
"4976"	"YOR073W"	-0.00021049230904112	1
"4977"	"YOR074C"	-0.163789798642405	1
"4978"	"YOR075W"	-0.116542315224529	1
"4979"	"YOR077W"	0.126825130680831	1
"4980"	"YOR076C"	-0.091029626934895	1
"4981"	"YOR078W"	-0.262662267090717	1
"4982"	"YOR080W"	0.0424910506003607	1
"4983"	"YOR079C"	-0.231398106988737	1
"4984"	"YOR083W"	0.637069192831667	1
"4985"	"YOR081C"	0.0691138835361899	1
"4986"	"YOR084W"	-0.189752681198338	1
"4987"	"YOR085W"	-0.070043978388478	1
"4988"	"YOR086C"	0.0888152834974678	1
"4989"	"YOR087W"	-0.0209377516880675	1
"4990"	"YOR089C"	-0.0611313573746043	1
"4991"	"YOR090C"	0.0814445771006175	1
"4992"	"YOR091W"	0.263459981019076	1
"4993"	"YOR092W"	0.0617867315935713	1
"4994"	"YOR093C"	-0.118286418527037	1
"4995"	"YOR094W"	0.00701956011197652	0.999999999999956
"4996"	"YOR095C"	-0.58922871257265	1
"4997"	"YOR096W"	-0.384793579891718	0.999999999695989
"4998"	"YOR097C"	-0.0644462501075803	1
"4999"	"YOR098C"	-0.137592650195712	1
"5000"	"YOR099W"	0.184815636545519	1
"5001"	"YOR100C"	0.23087133439812	1
"5002"	"YOR101W"	0.119623423546569	1
"5003"	"YOR103C"	0.301153459947516	1
"5004"	"YOR104W"	0.00943846920745585	1
"5005"	"YOR105W"	-0.0494675250872955	1
"5006"	"YOR106W"	-0.022218149218685	1
"5007"	"YOR107W"	-0.0869332394273539	1
"5008"	"YOR109W"	0.283671458447377	1
"5009"	"YOR108W"	0.135839195196395	1
"5010"	"YOR110W"	0.150914285925124	0.999999999999956
"5011"	"YOR111W"	0.0881391400678877	1
"5012"	"YOR112W"	0.14166445794936	1
"5013"	"YOR113W"	-0.131411470768823	1
"5014"	"YOR114W"	0.117927759208741	1
"5015"	"YOR115C"	0.021291048314742	1
"5016"	"YOR116C"	2.28134670514404	8.58471072007205e-11
"5017"	"YOR117W"	-0.370367498550799	1
"5018"	"YOR118W"	-0.256153499656736	1
"5019"	"YOR119C"	0.0544335945242749	1
"5020"	"YOR120W"	0.0325669671504681	1
"5021"	"YOR122C"	0.740477620075249	1
"5022"	"YOR123C"	-0.27964886487743	1
"5023"	"YOR124C"	-0.038410621812963	1
"5024"	"YOR125C"	-0.0432544520026666	1
"5025"	"YOR126C"	-0.147148886171989	1
"5026"	"YOR128C"	0.157477316447428	1
"5027"	"YOR129C"	0.345663560457771	1
"5028"	"YOR130C"	0.199679406547829	0.999999999999956
"5029"	"YOR131C"	-0.00974865596048662	1
"5030"	"YOR132W"	-0.0366010803733879	1
"5031"	"YOR133W"	0.0769479699821038	1
"5032"	"YOR134W"	0.0987056416931137	1
"5033"	"YOR136W"	0.439129149552885	0.91274172531419
"5034"	"YOR137C"	0.0966445738103878	1
"5035"	"YOR138C"	-0.116920937219276	1
"5036"	"YOR140W"	-0.20502743851131	1
"5037"	"YOR141C"	-0.256788155772215	1
"5038"	"YOR142W-A"	-0.147846689221939	1
"5039"	"YOR143C"	-0.0818423026955361	1
"5040"	"YOR144C"	0.0833530410706905	1
"5041"	"YOR145C"	-0.309765693686062	1
"5042"	"YOR147W"	-0.058622658534267	1
"5043"	"YOR148C"	0.0961331277814184	1
"5044"	"YOR149C"	-0.0132181458538828	1
"5045"	"YOR150W"	-0.111979331996745	1
"5046"	"YOR151C"	0.341793500439618	1
"5047"	"YOR152C"	-0.0839766932209374	0.999999999999956
"5048"	"YOR153W"	-0.211318638662198	1
"5049"	"YOR154W"	-0.243414801072505	1
"5050"	"YOR155C"	0.33261888780863	1
"5051"	"YOR156C"	0.126257070842318	0.999999999087477
"5052"	"YOR157C"	-0.282977418469312	1
"5053"	"YOR158W"	-0.133215403975937	1
"5054"	"YOR159C"	-0.800905429439308	1
"5055"	"YOR161C-C"	-0.240672462563048	1
"5056"	"YOR161C"	0.0544218314374569	1
"5057"	"YOR162C"	0.214840215371018	1
"5058"	"YOR163W"	-0.323010808102216	1
"5059"	"YOR164C"	-0.0261468096534202	1
"5060"	"YOR165W"	-0.484207959140413	0.999999999999956
"5061"	"YOR166C"	0.0299975098567954	1
"5062"	"YOR167C"	-0.0416553248599355	1
"5063"	"YOR168W"	0.302449360400204	0.999978639642304
"5064"	"YOR172W"	0.286266464683829	1
"5065"	"YOR171C"	0.145378460554929	1
"5066"	"YOR173W"	0.0748438477587432	1
"5067"	"YOR174W"	-0.0225471050565206	1
"5068"	"YOR175C"	0.161829783449319	1
"5069"	"YOR176W"	-0.157964027773155	1
"5070"	"YOR177C"	-0.0952847215255441	1
"5071"	"YOR178C"	0.233674168166931	1
"5072"	"YOR179C"	-0.347081702351873	1
"5073"	"YOR180C"	0.118707572934365	1
"5074"	"YOR181W"	0.963793822047236	0.999978639642304
"5075"	"YOR182C"	-0.403345130299231	1
"5076"	"YOR183W"	-0.192113346663944	1
"5077"	"YOR184W"	-0.236463264781296	1
"5078"	"YOR185C"	-0.166082771996885	1
"5079"	"YOR186W"	-0.156427108741932	1
"5080"	"YOR187W"	-0.014230096995145	1
